class,path,distance,scip_nodes,ml_nodes,degradation,scip_lps,ml_lps,scip_time,ml_time,scip_walltime,ml_walltime,scip_status,ml_status,scip_gap,ml_gap
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_005.lp,2.98985,1,5,5.0,21,27,0.74,0.76,0.7905524999951012,0.8257691250182688,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_006.lp,2.98985,11,250,22.727272727272727,52,395,2.61,2.08,2.737463375000516,2.6527232920052484,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_007.lp,2.98985,2,18,9.0,24,59,1.7,0.97,1.7809423329890706,1.1017681669909507,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_008.lp,2.98985,125,3287,26.296,220,3558,4.13,10.54,4.3231269999814685,16.89804612498847,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_009.lp,2.98985,3,21,7.0,24,44,1.18,1.01,1.234057166002458,1.1186721670092084,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_010.lp,2.98985,176,1215,6.903409090909091,303,1547,4.7,5.47,4.982679959008237,8.264748667017557,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_011.lp,2.98985,11,183,16.636363636363637,54,242,2.46,1.7,2.6052225830208044,2.0459896249813028,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_012.lp,2.98985,12,111,9.25,49,207,2.27,1.53,2.3798201250028796,1.777349833981134,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_013.lp,2.98985,1,9,9.0,26,36,0.84,0.89,0.8874789999972563,0.963832542009186,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_014.lp,2.98985,74,3694,49.91891891891892,180,4328,4.26,12.1,4.45842395798536,16.555626000015764,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_015.lp,2.98985,109,2305,21.146788990825687,167,2979,4.22,10.08,4.407476625026902,13.520980667002732,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_016.lp,2.98985,3,22,7.333333333333333,26,53,1.03,0.82,1.0829412919993047,0.912831791996723,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_017.lp,2.98985,8,5,0.625,33,26,1.29,0.83,1.3565838749927934,0.8826186659862287,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_018.lp,2.98985,14,487,34.785714285714285,57,675,2.95,2.98,3.0887316250009462,3.692382874985924,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_019.lp,2.98985,11,781,71.0,46,1028,2.34,3.95,2.452878000010969,4.9049725829972886,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_020.lp,2.98985,73,5717,78.31506849315069,157,6610,4.17,18.26,4.355148292001104,26.773957833007444,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_021.lp,2.98985,143,2886,20.181818181818183,246,3364,4.43,9.52,4.655440750007983,13.177513458009344,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_022.lp,2.98985,3,101,33.666666666666664,38,176,1.49,1.35,1.5980451669893228,1.5936817500041798,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_023.lp,2.98985,6,29,4.833333333333333,31,66,1.47,0.94,1.5630005830025766,1.0181408330099657,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_024.lp,2.98985,1,3,3.0,21,23,0.84,0.8,0.8957696669967845,0.8484739580017049,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_025.lp,2.98985,4,50,12.5,29,111,1.12,0.99,1.1879609170136973,1.1099583750183228,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_026.lp,2.98985,7,35,5.0,40,85,2.06,1.1,2.1542064999812283,1.2078690420021303,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_027.lp,2.98985,3,42,14.0,28,97,1.32,1.17,1.372391457989579,1.2659665829851292,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_028.lp,2.98985,72,10000,138.88888888888889,135,10550,4.15,25.57,4.324779165996006,33.26346470799763,optimal,nodelimit,0.0,0.011958146487294426
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_029.lp,2.98985,11,535,48.63636363636363,47,627,2.62,2.89,2.7279410830233246,3.4322883750137407,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_030.lp,2.98985,313,10000,31.94888178913738,394,11196,4.84,30.93,5.066933832975337,39.355303874996025,optimal,nodelimit,0.0,0.010961634280019988
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_031.lp,2.98985,19,881,46.36842105263158,71,1138,3.61,4.42,3.764153374999296,5.37993554197601,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_032.lp,2.98985,5,105,21.0,33,149,2.09,1.44,2.1961396660190076,1.6544642919907346,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_033.lp,2.98985,222,10000,45.04504504504504,327,11008,4.48,28.7,4.718955249991268,41.302013291977346,optimal,nodelimit,0.0,0.014285714285714235
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_034.lp,2.98985,169,10000,59.171597633136095,228,10948,4.26,29.82,4.481224583025323,39.11138791698613,optimal,nodelimit,0.0,0.009009009009009009
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_035.lp,2.98985,142,10000,70.4225352112676,244,11629,4.13,30.55,4.330868916993495,40.57205229101237,optimal,nodelimit,0.0,0.012012012012011969
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_036.lp,2.98985,1119,10000,8.936550491510276,1308,11135,6.88,32.76,7.31915937497979,42.6627065409848,optimal,nodelimit,0.0,0.017816742081447963
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_037.lp,2.98985,353,10000,28.328611898016998,465,11501,5.05,34.52,5.300448750000214,41.662691333011026,optimal,nodelimit,0.0,0.012217194570135695
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_038.lp,2.98985,5,159,31.8,32,211,1.35,1.21,1.4167232089967001,1.3369839999941178,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_039.lp,2.98985,11,177,16.09090909090909,63,257,1.98,1.53,2.0810698750137817,1.7522012080007698,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_040.lp,2.98985,11,218,19.818181818181817,44,335,2.42,1.99,2.534794375009369,2.234277249983279,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_041.lp,2.98985,15,168,11.2,70,235,3.56,1.59,3.7292000419984106,1.7882153749815188,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_042.lp,2.98985,1,4,4.0,22,24,0.84,0.84,0.890756834007334,0.8927852500055451,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_043.lp,2.98985,19,4721,248.47368421052633,83,5265,3.61,15.26,3.7739712499896996,18.755044333986007,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_044.lp,2.98985,17,582,34.23529411764706,71,807,2.86,3.23,2.994658542011166,3.805345957982354,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_045.lp,2.98985,107,954,8.91588785046729,199,1180,4.14,4.23,4.3337142909877,5.134495666978182,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_046.lp,2.98985,9,101,11.222222222222221,43,201,2.15,1.39,2.2501609589962754,1.5355779999808874,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_047.lp,2.98985,16,37,2.3125,64,116,3.01,1.42,3.148885083006462,1.5230077909945976,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_048.lp,2.98985,3,161,53.666666666666664,26,257,1.3,1.62,1.3640067920205183,1.8201592919940595,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_049.lp,2.98985,1,1,1.0,9,9,0.41,0.4,0.43170200000167824,0.42826754198176786,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_050.lp,2.98985,3,29,9.666666666666666,29,57,1.51,1.14,1.5829966669843998,1.216732458997285,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_051.lp,2.98985,68,1845,27.13235294117647,135,2254,4.54,7.97,4.739307666983223,9.592757083009928,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_052.lp,2.98985,15,243,16.2,61,340,2.29,1.75,2.3957465840212535,2.015189957979601,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_053.lp,2.98985,785,10000,12.738853503184714,889,11442,6.59,35.46,6.947696083021583,44.634779125015484,optimal,nodelimit,0.0,0.01834862385321101
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_054.lp,2.98985,251,10000,39.8406374501992,366,10982,5.02,37.18,5.267684209014988,46.622225207975134,optimal,nodelimit,0.0,0.018918918918918868
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_055.lp,2.98985,12,271,22.583333333333332,46,389,2.41,2.24,2.5811564160103444,2.5556114579958376,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_056.lp,2.98985,12,55,4.583333333333333,49,99,2.59,1.16,2.726652582990937,1.264682916982565,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_057.lp,2.98985,1,59,59.0,26,92,1.15,1.12,1.2123062500031665,1.2170653750072233,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_058.lp,2.98985,3,18,6.0,29,42,1.28,1.02,1.3441347909974866,1.0852679169911426,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_059.lp,2.98985,151,2935,19.43708609271523,243,3189,4.58,10.48,4.7994348340143915,12.844162041001255,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_060.lp,2.98985,1,10,10.0,22,31,0.82,0.79,0.873172749998048,0.8523800839902833,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_061.lp,2.98985,4,30,7.5,29,62,1.47,1.09,1.544121625018306,1.1841958749864716,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_062.lp,2.98985,83,5069,61.0722891566265,167,5564,4.07,15.59,4.28137508299551,18.877506457996788,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_063.lp,2.98985,23,417,18.130434782608695,76,524,3.04,2.27,3.1874985419854056,2.6614454580121674,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_064.lp,2.98985,167,10000,59.880239520958085,306,11587,4.24,32.05,4.452273833012441,40.38339704199461,optimal,nodelimit,0.0,0.011312217194570135
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_065.lp,2.98985,520,10000,19.23076923076923,608,10634,5.2,30.28,5.468249540979741,38.19009829100105,optimal,nodelimit,0.0,0.009174311926605505
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_066.lp,2.98985,5,84,16.8,31,220,1.98,1.51,2.072400665987516,1.66998383300961,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_067.lp,2.98985,5,161,32.2,31,237,1.35,1.4,1.4288355830067303,1.5916312499903142,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_068.lp,2.98985,5,12,2.4,32,44,1.61,0.94,1.6883990000060294,0.9916863749967888,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_069.lp,2.98985,13,429,33.0,55,543,3.47,2.66,3.6239237079862505,3.08991637500003,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_070.lp,2.98985,279,6846,24.537634408602152,370,7645,4.73,25.44,4.9422922499943525,30.481229333003284,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_071.lp,2.98985,1,5,5.0,22,26,0.92,0.93,0.9621286669862457,0.9883085420005955,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_072.lp,2.98985,19,509,26.789473684210527,67,675,3.48,2.83,3.6518054170010146,3.3713345419964753,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_073.lp,2.98985,19,635,33.421052631578945,63,938,2.49,3.48,2.6100282089901157,4.209203042002628,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_074.lp,2.98985,9,725,80.55555555555556,52,876,2.36,3.6,2.4778437089989893,4.292462957993848,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_075.lp,2.98985,277,10000,36.101083032490976,360,10968,4.64,29.31,4.869515832979232,38.48865487502189,optimal,nodelimit,0.0,0.012548262548262511
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_076.lp,2.98985,4,29,7.25,29,63,1.43,1.19,1.4886495409882627,1.2663057080062572,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_077.lp,2.98985,1,1,1.0,10,10,0.43,0.44,0.4632272919989191,0.4719159169762861,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_078.lp,2.98985,1,1,1.0,21,21,0.49,0.49,0.5190224170219153,0.5226679170154966,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_079.lp,2.98985,18,399,22.166666666666668,74,648,2.84,2.74,2.9769311670097522,3.0273199169896543,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_080.lp,2.98985,25,1925,77.0,96,2190,3.17,7.16,3.328611208999064,9.245745749998605,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_081.lp,2.98985,7,312,44.57142857142857,40,468,2.22,2.04,2.3421406249981374,2.411309542017989,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_082.lp,2.98985,7,347,49.57142857142857,38,542,2.5,2.83,2.6377223750168923,3.1639841250143945,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_083.lp,2.98985,374,9122,24.390374331550802,480,9838,5.13,29.53,5.42320358401048,37.10025299998233,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_084.lp,2.98985,1560,10000,6.410256410256411,1811,10911,5.98,28.43,6.333372749999398,36.5272439160035,optimal,nodelimit,0.0,0.019480519480519442
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_085.lp,2.98985,3,12,4.0,27,34,1.18,0.84,1.241823459014995,0.89513391701621,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_086.lp,2.98985,7,117,16.714285714285715,37,186,1.25,1.27,1.3313376250152942,1.4940983330016024,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_087.lp,2.98985,3,24,8.0,30,58,1.23,0.97,1.306978541018907,1.0480800829827785,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_088.lp,2.98985,9,261,29.0,47,337,2.75,2.02,2.8794091250165366,2.3007314580027014,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_089.lp,2.98985,3,28,9.333333333333334,27,53,1.5,1.04,1.5675710419891402,1.1186297079839278,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_090.lp,2.98985,134,585,4.365671641791045,248,756,4.37,3.32,4.576919916988118,4.024916416994529,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_091.lp,2.98985,1,7,7.0,22,28,1.07,1.07,1.1542024999798741,1.1465877080045175,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_092.lp,2.98985,37,3135,84.72972972972973,93,3748,4.08,12.38,4.269863499997882,14.435994459025096,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_093.lp,2.98985,24,15,0.625,73,38,2.89,0.96,3.040093416988384,1.0191469580167904,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_094.lp,2.98985,175,6695,38.25714285714286,260,7364,4.15,22.52,4.348410250007873,28.586495541996555,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_095.lp,2.98985,896,10000,11.160714285714286,1021,10754,6.74,31.13,7.091729667008622,38.464612167008454,optimal,nodelimit,0.0,0.01556818181818187
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_096.lp,2.98985,845,10000,11.834319526627219,977,11955,7.61,41.33,7.994732125021983,49.59550099997432,optimal,nodelimit,0.0,0.019995346537533102
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_097.lp,2.98985,4,105,26.25,30,154,1.51,1.15,1.5990044159989338,1.3166392500279471,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_098.lp,2.98985,1,1,1.0,11,11,0.63,0.64,0.6749197090102825,0.6825591670058202,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_099.lp,2.98985,15,45,3.0,57,104,2.53,1.07,2.6444152079930063,1.168986208998831,optimal,optimal,0.0,0.0
mknapsack,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_mknapsack/mknapsack_000.mps,1.0101499999999999,285,633,2.221052631578947,531,648,0.13,0.67,0.17093500000191852,1.0782697910035495,optimal,optimal,0.0,0.0
mknapsack,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_mknapsack/mknapsack_001.mps,1.0101499999999999,285,633,2.221052631578947,531,648,0.13,0.68,0.17067041699192487,1.1160405419941526,optimal,optimal,0.0,0.0
mknapsack,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_mknapsack/mknapsack_002.mps,1.0101500000000003,4438,10000,2.253267237494367,4308,8831,1.4,14.26,1.81364062501234,20.829007250024006,optimal,nodelimit,0.0,0.0005607316228680449
mknapsack,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_mknapsack/mknapsack_003.mps,1.0101499999999999,152,261,1.7171052631578947,238,375,0.09,0.25,0.1219527079956606,0.40518358402187005,optimal,optimal,0.0,0.0
mknapsack,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_mknapsack/mknapsack_004.mps,1.0101500000000003,3950,8314,2.1048101265822785,3760,6685,1.22,11.3,1.6069712090247776,16.16421650000848,optimal,optimal,0.0,0.0
mknapsack,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_mknapsack/mknapsack_005.mps,1.01015,268,1155,4.309701492537314,452,1045,0.12,1.01,0.15930595897953026,1.6988198750186712,optimal,optimal,0.0,0.0
mknapsack,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_mknapsack/mknapsack_006.mps,1.01015,1227,3945,3.215158924205379,1469,3381,0.43,5.04,0.5609225419757422,7.845495667017531,optimal,optimal,0.0,0.0
mknapsack,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_mknapsack/mknapsack_007.mps,1.01015,3597,6086,1.6919655268279121,4088,4883,1.34,9.66,1.7574902920168824,13.302777875011088,optimal,optimal,0.0,0.0
mknapsack,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_mknapsack/mknapsack_008.mps,1.0101499999999999,4493,5158,1.1480080124638326,4448,4158,1.43,7.7,1.8571625420008786,10.982815000024857,optimal,optimal,0.0,0.0
mknapsack,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_mknapsack/mknapsack_009.mps,1.0101499999999999,745,747,1.0026845637583892,909,737,0.26,0.65,0.35261012500268407,1.086742499988759,optimal,optimal,0.0,0.0
mknapsack,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_mknapsack/mknapsack_010.mps,1.0101499999999999,285,633,2.221052631578947,531,648,0.13,0.67,0.1710437090077903,1.084230167005444,optimal,optimal,0.0,0.0
mknapsack,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_mknapsack/mknapsack_011.mps,1.0101500000000003,4438,10000,2.253267237494367,4308,8831,1.43,14.17,1.8593588750227354,20.500773334002588,optimal,nodelimit,0.0,0.0005607316228680449
mknapsack,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_mknapsack/mknapsack_012.mps,1.0101499999999999,152,261,1.7171052631578947,238,375,0.09,0.26,0.12099462500191294,0.4019651660055388,optimal,optimal,0.0,0.0
mknapsack,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_mknapsack/mknapsack_013.mps,1.0101500000000003,3950,8314,2.1048101265822785,3760,6685,1.23,11.56,1.6112587499956135,16.76997808300075,optimal,optimal,0.0,0.0
mknapsack,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_mknapsack/mknapsack_014.mps,1.01015,268,1155,4.309701492537314,452,1045,0.12,0.98,0.1561099580139853,1.5531609579920769,optimal,optimal,0.0,0.0
